,Date,User,Tweet
15864,2022-05-12 01:46:55+00:00,EricLeiderman,OMGosh @BruOnTheRadio is on #TheCircle!!! I just heard him on the radio in an Uber this week!!
15865,2022-05-12 01:46:24+00:00,Apryl_B,"Oh fuck off Nathan 
#TheCircle #TheCircleNetflix"
15866,2022-05-12 01:46:05+00:00,Classic_Act,Dudeee Alyssa is so dirty for that smh. Loved Crissa the moment that she walked in. They better see that A is the biggest snake there #TheCircle
15867,2022-05-12 01:45:11+00:00,hollingsjerk,thanks for increasing crissa's prize money gays &amp; gals #TheCircle
15868,2022-05-12 01:42:55+00:00,ChaniceRich,I really hate Alyssa #TheCircle
15869,2022-05-12 01:42:23+00:00,Lestruth,"Wow I just learned that British people call an eggplant an ""aubergine""  #TheCircle"
15870,2022-05-12 01:42:19+00:00,Apryl_B,"The real Trevor is here! 
#TheCircleNetflix #TheCircle https://t.co/oF1K2j4PqL"
15871,2022-05-12 01:41:23+00:00,ryanbdesch,Nooooo the second blocking has me so upset!!! Ahhhhh! 😫😭 #TheCircle #TheCircleNetflix
15872,2022-05-12 01:41:22+00:00,jk_spann,It’s the #innertrustcircle for me!!! #thecircle
15873,2022-05-12 01:40:51+00:00,ADivineFemme,Nah because if you both established they were a catfish why take my girl out? Alyssa a lowdown dirty dog for that #TheCircle
15874,2022-05-12 01:40:45+00:00,karamckenzie__,I’m so excited #TheCircle is back! Finally starting it
15875,2022-05-12 01:39:12+00:00,TheListener83,"Currently, watching #TheCircle. What are you guys watching?"
15876,2022-05-12 01:37:29+00:00,killah_kellzz_,The roast part? So painfully bad LOL #TheCircle #thecircleseason4
15877,2022-05-12 01:37:20+00:00,AquanxD,"What was scary about Mel B, Alyssa?🤨🧐 #thecircleseason4 #TheCircle #TheCircleNetflix https://t.co/Dyzr9GUh5q"
15878,2022-05-12 01:36:55+00:00,nini_0306,Not it’s a bison on #TheCircle big purr
15879,2022-05-12 01:35:34+00:00,Charlie_AMG,How is Alyssa an influencer?! Hooow?! Wooowww!!! #TheCircle #TheCircleNetflix https://t.co/Vk7BAm2iph
15880,2022-05-12 01:35:04+00:00,SheilaBx2,Blahahahaha ⭕️#TheCircle got jokes with a Russian virus 🦠 #thecircleseason4
15881,2022-05-12 01:34:18+00:00,ContextFall,"I'm not big on reality TV, but something about #TheCircle absolutely hooked me and I've watched every season multiple times, and even plowed through the different language versions. https://t.co/T8eqLr1ro0"
15882,2022-05-12 01:33:35+00:00,Alonso_Sofiaa,I really hope Alyssa doesn’t win the circle bc she mad fake 🫠 #TheCircle
15883,2022-05-12 01:33:12+00:00,Sticfigga,OK. Alyssa just earned some cool points if those are dinosaur pajamas. She may be alright after all. #TheCircle
15884,2022-05-12 01:32:43+00:00,loveayeshaa_,I REALLY WANT NATHAN TO GO HOME !!!!!! #TheCircle
15885,2022-05-12 01:30:26+00:00,Barnbury1,"I remember in 4th grade, I was living in FL &amp; went to Sagemont Middle School. I brought with me all of my Spice Girl action figures &amp; this boy THREW my Baby Spice action figure into the LAKE. I got him suspended &amp; he had to buy me a new action figure @EmmaBunton #TheCircle &lt;3"
15886,2022-05-12 01:30:23+00:00,Apryl_B,Loving how Frank and Yu Ling building an army against Carol. But will they carry out the Hit when the time comes? #TheCircle #TheCircleNetflix
15887,2022-05-12 01:30:14+00:00,its_katiebish,If my girl Alyssa gets blocked from the circle I’m gonna be so mad 😡 #TheCircle
15888,2022-05-12 01:29:16+00:00,walkthe_disco,Yu Ling Wu is probably the best player in #TheCircle history
15889,2022-05-12 01:28:47+00:00,OconnorNico,I can't believe that creepy ass dude playing his mom is still in the game but Crissa is out. INSANITY. #TheCircle
15890,2022-05-12 01:28:27+00:00,FuriousGeorge94,@BarstoolChief My wife begs to differ. I’ve been told it is Circle time. #TheCircle
15891,2022-05-12 01:27:37+00:00,takeCARAyaself_,I can’t believe Yu Ling chose Rachel. That just pissed me off #TheCircle
15892,2022-05-12 01:27:16+00:00,Barnbury1,"IF THE SPICE GIRLS CAME TO SEE ME, I THINK I WOULD PASS THE FUCK OUT. I COLLECTED ALL OF THEIR ACTION FIGURES, BARBIE DOLLS, EVERY FUCKING THING
#thecircle"
15893,2022-05-12 01:26:31+00:00,MsBHoney,Frank: OH MY GOD I'M BOUT TO SH!T!!! 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #TheCircle https://t.co/UbXY7FMfNC
15894,2022-05-12 01:24:47+00:00,AquanxD,Ngl I kind hate that they visited Alyssa instead of Yu Ling. Yu Ling deserved it. #TheCircle #thecircleseason4 #TheCircleNetflix https://t.co/20VyOdfxBe
15895,2022-05-12 01:24:27+00:00,Apryl_B,I really hate Alyssa. I really do.  #TheCircle #TheCircleNetflix
15896,2022-05-12 01:24:16+00:00,Jay_Nelson2024,.@Crissa_Ace1 I’m in love with you! 😍😍😍 #TheCircle
15897,2022-05-12 01:24:13+00:00,lovelotssabrina,"Dude, thanks for reaffirming my longstanding principle: Being genuine in social media is the best way to go! @ShubhamGoel4635 

You don’t need to create this virtual version of yourself; just be you. 😍

Or take your “ideal virtual self” and BE IT, FOR REAL. ❤️

#TheCircle #Ep8"
15898,2022-05-12 01:23:55+00:00,Apryl_B,"Everyone: Carol is a cat fish
Also everyone: won't block Carol 
Me: 
#TheCircle #TheCircleNetflix https://t.co/fL536fgDYE"
15899,2022-05-12 01:23:37+00:00,TheListener83,@_allnmyhead Currently watching #TheCircle
15900,2022-05-12 01:23:28+00:00,AquanxD,I love how everyone dresses up to meet the person before they leave but the Spice girls are literally wearing pajamas #TheCircle #thecircleseason4 #TheCircleNetflix https://t.co/yJsZUF05rF
15901,2022-05-12 01:23:00+00:00,stlucianbarbie,This is the first season of #TheCircle wgere I don’t actually dislike any of the players
15902,2022-05-12 01:22:28+00:00,scorpiowomannn,I’m finna apply y’all !!!!!!! #TheCircle https://t.co/rdSMCvPG6B
15903,2022-05-12 01:22:06+00:00,JaimeeRindy,I feel like #TheCircle needs to add an element that encourages catfishing if they hope to keep it a part of the game in the future. Right now there’s not a real incentive to do it. Maybe they earn more money if they play as a catfish? @CircleNetflix
15904,2022-05-12 01:21:51+00:00,HellerHighWat3r,"The Spice Girls are on the latest season of #TheCircle and the world is a happy place again, if only for an hour at a time"
15905,2022-05-12 01:21:24+00:00,scorpih0e7,nothing about #TheCircle riles me up more than when ppl pretend they fought for a player they supposedly had an alliance w but then just rolled over......like yu ling ur literally chopped for tht
15906,2022-05-12 01:20:52+00:00,mcmcxxoo,Watching baby spice and scary spice having the time of their lives on #thecircle makes me smile 💕💕😭 I need a spice girls reunion lol
15907,2022-05-12 01:20:34+00:00,staygoldenperez,Yu-Ling was an INCREDIBLE casting choice for The Circle and no one can tell me otherwise #TheCircle
15908,2022-05-12 01:20:01+00:00,Barnbury1,"I wish on #TheCircle they would've kept the Spice Girls a secret to the cast members, so when they were/are blocked and updated the News feed it would've just been a HUGE surprise!"
15909,2022-05-12 01:19:53+00:00,Apryl_B,"Yu Ling, I love you but I'm pissed at you right now. 
#TheCircle #TheCircleNetflix"
15910,2022-05-12 01:19:06+00:00,theikonickay,"Oh, I immediately need Frank to win #TheCircle"
15911,2022-05-12 01:19:01+00:00,Apryl_B,"Yu Ling: I'm sooooo sorry
Crissa's Face: 
#TheCircle #TheCircleNetflix https://t.co/VdIF2o6Wiu"
15912,2022-05-12 01:17:57+00:00,harvey_rayyy,I love Yu Ling #TheCircle
15913,2022-05-12 01:17:34+00:00,Angelpeach06,"Alyssa's joke about Crissa 🤣🤣🤣
#TheCircleNetflix 
#TheCircleUSA 
#TheCircle 
#Netflix"
15914,2022-05-12 01:17:29+00:00,VivaLaShoSho,"“Thanks for all that nothing you contributed today” 
Alyssa is me 😭 #TheCircle"
15915,2022-05-12 01:17:22+00:00,bestfortheGOB,Is Carol the only one who didn't frost the whole cake? #TheCircle
15916,2022-05-12 01:16:10+00:00,mavellarke,bru having to choose between alyssa and carol?? i have no clue what he’s about to do #TheCircle
15917,2022-05-12 01:15:58+00:00,Apryl_B,Why you idiots blocked Crissa?! This was the perfect time to block Carol. Yu Ling you let Alyssa sway you man. That bitch! #TheCircle #TheCircleNetflix
15918,2022-05-12 01:15:25+00:00,EHSTUPI,"I DONT LIKE ALYSSA, YOU HAD THE CHANCE TO GET A CATFISH OUT BUT INSTEAD YOU TOOK OUT THE MOST GENUINE PERSON?? #TheCircle #circlenetflix #thecircleseason4 https://t.co/XbeVcPaaLp"
15919,2022-05-12 01:14:57+00:00,sparkthatelle,About the Spice Girls though! Flashbacks to them stickers 😩 #TheCircle
15920,2022-05-12 01:14:45+00:00,jesimink,i finally have internet again!!!!!!! i finally get to watch all 4 new episodes of #TheCircle !!!!!
15921,2022-05-12 01:14:43+00:00,melissa0000125,frank better win this damn money #TheCircle
15922,2022-05-12 01:13:54+00:00,MarCIAlago,"Now I’m mad, they blocked Crissa 🙄🙄🙄 #TheCircle"
15923,2022-05-12 01:13:36+00:00,NFoxxyy,Imagine getting complimented on your roast skills by the ACTUAL Queen of Roasts @NikkiGlaser 🤩💀👑 #TheCircle
15924,2022-05-12 01:13:16+00:00,MGrossman92,I'm legitimately offended that @BruOnTheRadio has to pick between @alyssasnonsense and @_johnfranklin_. #TheCircle
15925,2022-05-12 01:13:00+00:00,CSharee_,"Yu Ling just pissed me completely off… Never make her an influencer again 😒!!

#TheCircle #TheCircleNetflix"
15926,2022-05-12 01:12:09+00:00,HajMuva,Yul Ling proved she doesn’t have a mind of her own #TheCircle
15927,2022-05-12 01:12:03+00:00,sparkthatelle,Upset they did my girl Crissa like that. #Thecircle https://t.co/opdAbMD18i
15928,2022-05-12 01:11:25+00:00,itschinny_,Frank be havin me ROOOLLLLIIIINGG 💀 #TheCircle
15929,2022-05-12 01:11:12+00:00,andreadayss,"Yu Ling is kinda double faced, how you gonna say to Crissa that you wanted to block Bru when you literally was the first one to say he was out of discussion LMAO. #TheCircle"
15930,2022-05-12 01:10:33+00:00,FredoAnGar,Are we getting the season finale of #Survivor &amp; #TheCircle both on May 25th?!?!
15931,2022-05-12 01:10:24+00:00,bankchik,Everyone should take a minute and just ADORE Yu-Ling's makeup in this season of #TheCircle 🔥🔥🔥🔥 https://t.co/7nLPPJij5u
15932,2022-05-12 01:09:28+00:00,misslacy09,Rachel is an idiot for choosing Nathan why in tf would she do that?! #TheCircle #TheCircleNetflix
15933,2022-05-12 01:09:05+00:00,takeCARAyaself_,Frank is hilarious 😭😂 #TheCircle
15934,2022-05-12 01:08:59+00:00,xotristaaa,GIRRRRRRL YOURE LYING TO CRISSA ABOUT ALYSSA????? #TheCircle
15935,2022-05-12 01:08:55+00:00,HajMuva,Woooowwwwww Alyssa why girl?!??? Carol needs to goooooo!!!  #TheCircle
15936,2022-05-12 01:08:30+00:00,LateralusNoose,Enjoying new episodes of #TheCircle
15937,2022-05-12 01:07:39+00:00,MobFQueer,Why would they have the season 2 winners husband as a player . #TheCircle #thecircleseason4 https://t.co/gxAFSCsIyK
15938,2022-05-12 01:05:14+00:00,runwaysores,"alyssa is so relateable ngl, i was rlly rooting for her #thecircle"
15939,2022-05-12 01:04:48+00:00,Aesthetically27,This season of the circle really saved this show for me. Cause last season with that catfish hunt and the racism and drama was so off putting. #TheCircle
15940,2022-05-12 01:04:48+00:00,NotAKat6088,"I’m gonna apply to be on #TheCircle so I better start posting shit that’s unrelated to #NFTs, huh? 😂😂😂"
15941,2022-05-12 01:04:30+00:00,SovSixLuv,Mel B and Emma said they think they weren't the only catfish in #THECIRCLE but I don't think they gave any indication that who they went to see was a catfish. Alex/Nathan reading a little too much into it https://t.co/2209viWXnx
15942,2022-05-12 01:04:02+00:00,prof_sai,"I'm watching #TheCircle and this British contestant(not trying to give away spoilers) said ""aubergine emoji"" instead of ""eggplant emoji"". 🤣. That just made my night."
15943,2022-05-12 01:03:59+00:00,Koko_Stith,Okay #TheCircle just pissed me off sending Crissa home 🙄🙄🙄🙄🙄
15944,2022-05-12 01:01:51+00:00,cherology,Lmao @ everyone hyperventilating and rush-cleaning in case Mel B and Emma come see them #TheCircle
15945,2022-05-12 00:59:59+00:00,shrrl__,This spice girls twist on #TheCircle is so cute. The way they all cleaned their apts just in case...
15946,2022-05-12 00:59:39+00:00,Kadirakali,Who do you think will win.... hmmmmmm I think #Frank or #Carol will win #TheCircle
15947,2022-05-12 00:59:15+00:00,courtneyvep,Lol at Mel B saying “Stoked is American” #TheCircle
15948,2022-05-12 00:59:04+00:00,TheePlushOne,I want Alyssa to be eliminated #TheCircle
15949,2022-05-12 00:57:54+00:00,ShaeMallory,@gwendolynnmae Same I know her back is hurting from carrying the show #TheCircle #thecircleseason4
15950,2022-05-12 00:57:42+00:00,CaseyFl05176866,So Jared’s profile came up outta nowhere and noooobody catches on he’s the #spicegirls? Okay #TheCircle #TheCircleNetflix
15951,2022-05-12 00:56:57+00:00,UptownRoamer,I like the switch up with these twists for this season #TheCircle
15952,2022-05-12 00:56:53+00:00,FirstName_Ant,Oh shit that’s dude!!!! #TheCircle
15953,2022-05-12 00:56:48+00:00,Kadirakali,Hmmmm.... the most trustworthy in my opinion is #Frank #TheCircle
15954,2022-05-12 00:55:00+00:00,StroudIsSupreme,#TheCircle has me #hooked #WhyDoTheyUseSoManyHashtags
15955,2022-05-12 00:54:44+00:00,Kadirakali,The most strategic is carol #TheCircle
15956,2022-05-12 00:54:29+00:00,Kadirakali,I think Bru should speak up more #TheCircle
15957,2022-05-12 00:54:02+00:00,Kadirakali,Watching from our side.... I think #Frank has the best vibe #TheCircle
15958,2022-05-12 00:53:26+00:00,ccc_chercar,#thecircle really got me this season. I'm was stress in the chain of safety.
15959,2022-05-12 00:52:56+00:00,runwaysores,Nathan/Alex from the circle is too calculated. He's thinking and trying too hard and that's gonna fuck him up later on #thecircle
15960,2022-05-12 00:51:51+00:00,Sticfigga,@jimin_sexual @Crissa_Ace1 @styuling They’re banking on that catfish being a loyal ally. #TheCircle
15961,2022-05-12 00:51:47+00:00,yourfavmichaela,My favorite pass time currently is acting like I’m on the circle #TheCircle
15962,2022-05-12 00:51:09+00:00,theNicoleJ,Watching @Crissa_Ace1 on #TheCircle is like watching my real life friend! I’m so excited for her
15963,2022-05-12 00:50:17+00:00,Sticfigga,Either @franknthecity or @styuling needs to win this. #TheCircle
15964,2022-05-12 00:49:45+00:00,leunam_sotam,Not everyone suspecting Carol the catfish is a catfish but letting her just slide on by 🤣 come on guys! @CircleNetflix #TheCircleNetflix #TheCircle #TheCircleSeason4
15965,2022-05-12 00:49:15+00:00,courtneyvep,Spice girls really have hits okay #TheCircle
15966,2022-05-12 00:48:56+00:00,Sticfigga,"@jimin_sexual @Crissa_Ace1 Whyyyyyy?! I wanted @styuling to protect and save her, but the game is the game. She did what she thought she had to do. #TheCircle"
15967,2022-05-12 00:48:02+00:00,teedasian,Why didn’t they get rid of Carol :/ #TheCircle
15968,2022-05-12 00:46:55+00:00,courtneyvep,Love Frank already #TheCircle
15969,2022-05-12 00:46:39+00:00,Kadirakali,Watching #TheCircle now I want a swinging egg chair... It looks so comfortable
15970,2022-05-12 00:45:40+00:00,karteramara,I really want Rachel to win now. Now crissa is gone I think she’s the only genuine one left or Frank #TheCircle ☝🏾
15971,2022-05-12 00:44:39+00:00,Sticfigga,"If they keep Momma Catfish Carol and get rid of @Crissa_Ace1, I’m gonna be so mad. Her heart is beating so fast. #TheCircle"
15972,2022-05-12 00:44:15+00:00,NattyheadGyal,So far I do like Frank &amp; Yu Ling. #TheCircle
15973,2022-05-12 00:43:15+00:00,kijaaa_k,Y’all watching #TheCircle ?
15974,2022-05-12 00:43:15+00:00,RosemanSeth,"I’m crushing* on Alyssa from The Circle.

Amazing intuition, funny, sweet, cool glasses.

*I am very happily married. #TheCircle #TheCircleNetflix"
15975,2022-05-12 00:42:47+00:00,groovyspence,please don’t take frank out i’ll cry #TheCircle
15976,2022-05-12 00:41:53+00:00,anaytat_,"Why the fuck is Yu Ling lying to Crissa 🙄
#TheCircle"
15977,2022-05-12 00:41:42+00:00,SupaShayian,"If they pick Carol, I’m going to be sick 🤣🤮😷 #TheCircle"
15978,2022-05-12 00:40:14+00:00,chelleeeee__,The closeup on Crissa in the bathtub is cracking me up 😭 #TheCircle
15979,2022-05-12 00:39:40+00:00,steel_daisies,I need more Spice Girls in my life. #TheCircle please bring them back!! 😭😭
15980,2022-05-12 00:39:37+00:00,ShaSuave_,Finna eat good and watch #TheCircle
15981,2022-05-12 00:37:04+00:00,_lexmoments,The appearance of the Spice Girls was such a cute moment! #TheCircle
15982,2022-05-12 00:36:54+00:00,IAMda_Gorgeous1,"#thecircleseason4  
#TheCircle 
SPOILER 🚨 🚨🚨🚨🚨
First I want to say , this season is by far the best season since season 1111!!!! I loveeee it!!!!! The #spicegirls move was sooooo cool !!!!! And the players are bringing it!! I have a lot of faves !!!!"
15983,2022-05-12 00:34:14+00:00,gaynabobayna,How the FUCK did I just find out #thecircle has new episodes?!
15984,2022-05-12 00:32:24+00:00,somany_opinions,I do not like this Nathan guy #TheCircle
15985,2022-05-12 00:32:09+00:00,MimiWeatherwax,"I always thought I was too good for reality TV, but my coworker CoCo turned me on to #TheCircle and I'm soooooo addicted. So a new episode with @EmmaBunton and @OfficialMelB was EXACTLY what I needed this evening
#thecircleseason4"
15986,2022-05-12 00:31:02+00:00,FrancoandMarco,"#thecircleseason4 
#TheCircle
Still haven't decided who I won to win. 1 more episode next week🤷‍♂️🤔📺 https://t.co/pstsPxakkP"
15987,2022-05-12 00:27:34+00:00,DtriNi2Swt,I think I would be so good at #thecircle with hunting down those catfish 🕵🏽‍♀️
15988,2022-05-12 00:26:21+00:00,Sailor_Richie,Watching #TheCircle always gets me so hyped. Shit is so good. It’s like the only reality/game show I genuinely enjoy
15989,2022-05-12 00:26:18+00:00,Beauti_theRockz,#TheCircle new season episode 6 has had me in tears rewinding a particular part for the last 15 mins and I can’t break free 😂😂😂😂💀💀💀💀💀💀💀💀😭💀😭💀💀💀💀
15990,2022-05-12 00:25:41+00:00,xotristaaa,"love that #TheCircle is now using colorful tumblers to hide the drinks for editing…

love is blind s2 has ruined these shows"
15991,2022-05-12 00:23:38+00:00,allziee,The new season of #TheCircle is truly wild. Obsessed with this 90’s party! SPICE UP YOUR LIFE!!
15992,2022-05-12 00:22:24+00:00,Charlie_AMG,This is the fasted I've seen everyone clean up for another player. I mean it's the Spice Girls! I would have started cleaning once I figured out they were in the game #TheCircle #thecircleseason4
15993,2022-05-12 00:22:19+00:00,itsdeebrady,Watching #TheCircle I like Yu Ling! Her style is nice too
15994,2022-05-12 00:21:11+00:00,kaelagrants,That block was brutal. But Crissa is so forgettable like I always forgot she’s even in the game.. Her only relationship I feel like its with Frank. #TheCircle
15995,2022-05-12 00:20:31+00:00,LIVtheVIRGO,"SCARY AND BABY SPICE!?!?!? 

#TheCircle https://t.co/mlVLZdFlIe"
15996,2022-05-12 00:19:52+00:00,Charlie_AMG,Alert! That sounds gets me hype just like the players! #TheCircle #thecircleseason4
15997,2022-05-12 00:17:56+00:00,EbonyShanicee,They’re always pissing me off on #TheCircle 😭🫣
15998,2022-05-12 00:14:59+00:00,Angelpeach06,"""I don't know. That you've been on that puzzle for four days and still don't have any finished edges?"" -Michelle 
💀🤣🤣 #TheCircle #Netflix #TheCircleNetflix 
#TheCircleUSA"
15999,2022-05-12 00:14:37+00:00,BEANSMlTHS,whitebread calling the prince reference “old school” erased years off my life #TheCircle
16000,2022-05-12 00:13:59+00:00,Supyro,"""He can talk, I can talk. We're gonna be good""
You have so much in common omg. Proposal when? #TheCircle #4X07"
16001,2022-05-12 00:12:31+00:00,ihavefloof,#TheCircle pls bring more interesting ppl
16002,2022-05-12 00:12:09+00:00,carlosdgomez_,"Bru, please PLEASE PLEASE don’t disappoint me next week #OutWithMamaCarol #TheCircle"
16003,2022-05-12 00:12:07+00:00,sandiebalogun_,Yuling… girl…bye. Could have stood your ground. These people are so annoying lol bye. #TheCircle
16004,2022-05-12 00:10:44+00:00,QueenMelmendi,Crissa &amp; Yu Ling! These are my 4 favs. I love their energy. #TheCircle https://t.co/dwuOJsE2fC
16005,2022-05-12 00:10:17+00:00,plusmodelnish,Alyssa talking about how good the Spice Girls smelled is sending me because that’s what I would say lol #TheCircle
16006,2022-05-12 00:09:31+00:00,RayClinton67,@scariebradshaw Are you f#*ING serious... I Can't believe your trying to use the race card because Alyssa is playing the game 🤯 #TheCircle #thecircleseason4 https://t.co/mTWwjKWtSO
16007,2022-05-12 00:09:30+00:00,CreatingTea,"8,000 nerve endings in a clitoris alone and these men still can’t find it #THECIRCLE https://t.co/Cn2Radr5jn"
16008,2022-05-12 00:07:44+00:00,den_bels,The way I want Frank to win… #TheCircle
16009,2022-05-12 00:06:04+00:00,mcnguyen936,oh i think alyssa and bru are DONE with yu ling at this point i’m scared for next week #thecircle
16010,2022-05-12 00:04:23+00:00,ThatGirlSquats,"I was depressed, then I remembered new episodes of #thecircle just dropped 🔥"
16011,2022-05-12 00:02:45+00:00,midwestmedtech,"#TheCircle though.
#thecircleseason4 👀"
16012,2022-05-12 00:01:40+00:00,jeremy_patrick,This season of #TheCircle is SO GD GOOD @netflix
16013,2022-05-12 00:01:30+00:00,plusmodelnish,I’m loving this wholesome ass season of #thecircle. I didn’t realize I missed the Spice Girls until they were on my screen 😩
16014,2022-05-12 00:00:25+00:00,BasicallyZimbo,Yeah I hate Yu Ling cos she went in there and first thing she said was “Bru is in our throuple” but told Chrissa that Alyssa said “Bru is off the table. Like no wonder your mum don’t like you cos why you lying 😭 #TheCircle
16015,2022-05-12 00:00:18+00:00,Bingewatchbest1,"Watching the 2nd half of the #TheCircle go to Google to search vulva hug

#TheCircleNetflix https://t.co/3uc87hIjjE"
16016,2022-05-11 23:59:28+00:00,Supyro,"The second I would see someone flirting, I would immediately not trust them. #TheCircle #4X07"
16017,2022-05-11 23:59:03+00:00,LulBit_ME,Frank said “aht aht y’all need to pay y’all f** bill”😂 #TheCircle
16018,2022-05-11 23:58:18+00:00,SeauxMalerie,This season of #TheCircle might be top 2
16019,2022-05-11 23:56:57+00:00,RayClinton67,all the jealous bitches calling Alyssa racist because she's pretty &amp; playing the game🤯😂... its a f#*king game show #thecircleseason4 #THECIRCLE #TheCircleNetflix
16020,2022-05-11 23:53:40+00:00,Sticfigga,"I just finished episode 5 of #TheCircle and they really have some good ppl in the house. I’m loving @franknthecity, @Crissa_Ace1, and @styuling. Those are my faves."
16021,2022-05-11 23:53:37+00:00,JavvySJ,"""Nathan"" on the circle is so annoying. Like is it strategy or are you just hateful? #TheCircle https://t.co/yNkK7sT8n2"
16022,2022-05-11 23:51:44+00:00,musccc,The thing I scream the most about while watching #thecircle is Carol’s wallpaper #obsessed
16023,2022-05-11 23:51:38+00:00,loyalmaster84,aww i wanted them to see Yu Ling #TheCircle
16024,2022-05-11 23:51:02+00:00,OhHiimKRIS,Had no idea Crissa was on The Circle but I’m definitely excited about it #TheCircle
16025,2022-05-11 23:50:21+00:00,ashburch,Oh my god the flirting on #TheCircle honestly pains me but I can’t look away.
16026,2022-05-11 23:49:57+00:00,RaeeeXOXO,Finally checking out the new season of #TheCircle
16027,2022-05-11 23:49:37+00:00,rxinberrystyles,"okay i am happy with the blocking 

but if nathan and rachel weren’t new and immune i really do think it would have been one of them #TheCircle"
16028,2022-05-11 23:49:34+00:00,DaleyRachael,It’s been eons and I still cackle that “Daddy” Nick didn’t win #TheCircleNetflix #TheCircle4 #TheCircle #thecircleseason3 #thecircleseason4 https://t.co/iQZCXX4wbZ
16029,2022-05-11 23:49:29+00:00,Supyro,I can't believe that of all people Frank still trusts Yu Ling. 🤨 She JUST blocked your biggest ally and you saw her say to someone a day ago that she would defend them no matter what and THEN block her. #TheCircle #4X07
16030,2022-05-11 23:49:14+00:00,Pris0317,Fave is Rachel &amp; Alyssa #Thecircle
16031,2022-05-11 23:48:16+00:00,Julesp2022,"I am living for the attitude Mel B kept giving Alyssa when they met. Girl kept talking over her. Ruthless. Mel was not feeling her. 💀
#TheCircle #TheCircleNetflix"
16032,2022-05-11 23:48:14+00:00,ZayShamel,I think I’m one of the only people that watch the circle on Netflix. #TheCircle #thecircleseason4
16033,2022-05-11 23:46:34+00:00,Marsha_Fabulous,I see that @ActivelyBlack being worn on #theCircle! I luv it!! 🖤 #TheresGreatnessinourDNA 🖤🖤🖤
16034,2022-05-11 23:46:00+00:00,idkwidfk,The new season of #TheCircle is hella boring
16035,2022-05-11 23:45:16+00:00,ericaeff,"""Have you got any thoughts?"" LMAO BYE #TheCircle"
16036,2022-05-11 23:45:07+00:00,tmbline,Okay now I'm only rooting for Frank and Trevor🔥 #thecircle
16037,2022-05-11 23:44:10+00:00,tmbline,"Every season, the 👧are threatened by the 👧🏿
And the 🧑 play with much less integrity than 👧🏿
#thecircle"
16038,2022-05-11 23:42:35+00:00,rose112xx,So #TheCircle is rigging the competitions and the ratings correct ?  The roast comp made it seem like the contestants didn’t really write them @CircleNetflix
16039,2022-05-11 23:42:27+00:00,wakbbnut,Eversen? I like your shorts #TheCircle
16040,2022-05-11 23:42:11+00:00,the_blakenator,POV: You live in the building next to  #TheCircle and look out your window https://t.co/yEX3RJKW0k
16041,2022-05-11 23:41:10+00:00,ericaeff,Mel B and Emma are so obviously Jared lol they use British grammar!! #TheCircle
16042,2022-05-11 23:40:39+00:00,jwbishop92,Somebody tell me #TheCircle is so entertaining.
16043,2022-05-11 23:39:36+00:00,_TheLastDuke,"I really want Frank, Crissa and Yu Ling to make it to the end #TheCircle"
16044,2022-05-11 23:39:28+00:00,storytellrwendy,I hate Nathan lol #TheCircle
16045,2022-05-11 23:39:06+00:00,viceanglais,massively angry with my current internet outage that’s keeping me from catching up on this week’s #thecircle episodes
16046,2022-05-11 23:36:54+00:00,LoveMyTrashTV,Now I’m all sucked in to #TheCircle I’ve sailed with #Everson and I love that man He’s gold.
16047,2022-05-11 23:36:00+00:00,the_blakenator,“We said we’d bring the wood!”  #TheCircle
16048,2022-05-11 23:35:55+00:00,Taija_Chanel,Y’all Like #TheCircle This Season ?
16049,2022-05-11 23:35:09+00:00,ChantieMG,Who is winning #TheCircle
16050,2022-05-11 23:32:48+00:00,ericaeff,Whoever tweeted that Bru on #TheCircle sounds like Kevin Martin to a T was absolutely correct omg
16051,2022-05-11 23:32:32+00:00,Supyro,CRISSA??? What? Carol was right there 🤨 #TheCircle #4X07
16052,2022-05-11 23:31:17+00:00,rxinberrystyles,that’s all they gave us from alyssa’s roast??? i needed more #TheCircle
16053,2022-05-11 23:30:55+00:00,marchubz,Ok quick call out to #TheCircle cast for making judgments about cakes… I’m a female &amp; I can’t bake for shit! 🤷🏻‍♀️🤷🏻‍♀️
16054,2022-05-11 23:29:48+00:00,TrueHooligan93,I like this cast a lot. #TheCircle
16055,2022-05-11 23:29:46+00:00,rxinberrystyles,im nervous about this second round of blocking but im glad my favorite is safe 😅#TheCircle
16056,2022-05-11 23:26:24+00:00,dreww0929,So on #thecircleseason4 why does it matter if they are catfish? They aren’t voting on who is real…. confused #TheCircleNetflix #thecircle4 #THECIRCLE
16057,2022-05-11 23:25:29+00:00,hilarynotswankz,Now Carissa downfall was trusting yu ling. Should’ve just stuck by frank pls #TheCircle
16058,2022-05-11 23:25:22+00:00,KeepaKreep,Yasssss #TheCircle  the real trevor!!!! I know that’s fucking right! I just yelled ! Ahhh!!!
16059,2022-05-11 23:25:17+00:00,burnag99,"Bruh I can't STAND Alyssa on #TheCircle 🤡 She came after Crissa for no reason😡 I still love Yu Ling but I wish she didn't allow Alyssa to sway her😭
#justiceforcrissa"
16060,2022-05-11 23:23:35+00:00,ChantieMG,"Crissa getting blocked was probably for the best she really was giving nothing, Bru and the new guy who came in with Trevor need to go next. #TheCircle"
